subscription_id,account_id,start_date,end_date,plan_tier_subscription,seats_subscription,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,is_active,subscription_duration_days,avg_mrr_per_seat,revenue_ratio,account_name,industry,country,signup_date,referral_source,plan_tier_account,seats_account,is_trial_y,churn_flag_y,signup_year,signup_month,signup_day,signup_weekday,has_churned,usage_count_feat,usage_duration_secs_feat,error_count_feat,is_beta_feature_feat,beta_feature_usage_ratio,resolution_time_hours_ticket,first_response_time_minutes_ticket,satisfaction_score_ticket,total_tickets,num_escalated_tickets,total_churn_events,last_churn_date,total_refunds,any_reactivation,any_preceding_upgrade,any_preceding_downgrade,top_reason
S-50a388,A-089363,2024-06-18,0,Pro,34,0,0,True,True,False,False,annual,True,1,477,0.0,0.0,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,2023,5,6,5,True,19.0,5477.0,3.0,0.0,0.0,35.0,91.33333333333333,3.6666666666666665,3.0,0.0,1,2023-11-27,0.0,False,False,False,pricing
S-1fd72a,A-09316c,2024-11-27,0,Pro,70,3430,41160,False,False,False,False,annual,True,1,315,49.0,12.0,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,2024,9,11,2,True,65.0,12161.0,5.0,0.0,0.0,54.75,106.25,3.75,4.0,1.0,1,2024-12-05,0.0,False,False,False,unknown
S-40cbc0,A-474ad4,2024-04-18,0,Basic,8,152,1824,False,False,False,False,annual,True,1,538,19.0,12.0,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,2023,11,28,1,False,63.0,23620.0,7.0,0.0,0.0,33.0,50.666666666666664,5.0,3.0,1.0,0,,0.0,False,False,False,no_churn
S-0b831e,A-4c38bc,2024-05-10,0,Pro,36,1764,21168,False,False,False,False,annual,True,1,516,49.0,12.0,Company_55,HealthTech,UK,2024-03-09,event,Basic,36,False,True,2024,3,9,5,False,39.0,9037.0,0.0,2.0,0.05128205128205128,48.333333333333336,43.0,3.5,3.0,0.0,0,,0.0,False,False,False,no_churn
S-b5035b,A-7c4956,2023-12-28,0,Enterprise,5,995,11940,False,False,False,False,monthly,True,1,650,199.0,12.0,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,2023,5,6,5,False,78.0,13805.0,7.0,0.0,0.0,13.666666666666666,66.66666666666667,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-1ac1b4,A-ac14bb,2023-10-28,0,Enterprise,21,4179,50148,False,False,False,False,monthly,True,1,711,199.0,12.0,Company_15,FinTech,US,2023-09-08,partner,Enterprise,21,False,False,2023,9,8,4,True,54.0,17389.0,4.0,2.0,0.037037037037037035,24.5,30.5,4.0,2.0,0.0,2,2024-10-01,128.79,False,False,False,competitor
S-86e226,A-58b9ff,2024-06-17,0,Pro,25,0,0,True,False,False,False,monthly,False,1,478,0.0,0.0,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,2024,5,31,4,True,10.0,60.0,0.0,1.0,0.1,66.0,79.0,4.0,2.0,1.0,1,2024-10-10,0.0,False,False,False,pricing
S-e60ba0,A-d26ab4,2024-11-18,0,Pro,62,0,0,True,False,False,False,annual,False,1,324,0.0,0.0,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,2024,11,7,3,True,50.0,18622.0,1.0,0.0,0.0,49.5,110.0,4.0,2.0,0.0,1,2024-12-26,86.02,False,False,False,pricing
S-377ced,A-432483,2023-12-13,0,Enterprise,60,11940,143280,False,False,False,False,monthly,False,1,665,199.0,12.0,Company_78,Cybersecurity,US,2023-02-06,ads,Pro,4,False,False,2023,2,6,0,False,60.0,13932.0,4.0,0.0,0.0,51.0,128.0,0.0,1.0,0.0,0,,0.0,False,False,False,no_churn
S-72cf21,A-855a48,2024-01-30,0,Enterprise,40,7960,95520,False,False,True,False,annual,False,1,617,199.0,12.0,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,2023,12,22,4,True,32.0,15969.0,3.0,1.0,0.03125,39.6,122.0,3.6666666666666665,5.0,0.0,1,2024-08-01,7.92,False,False,False,unknown
S-d114e2,A-016043,2024-11-27,0,Basic,11,209,2508,False,False,False,False,annual,False,1,315,19.0,12.0,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,2024,7,31,2,True,40.0,8973.0,1.0,1.0,0.025,30.333333333333332,78.0,4.0,3.0,0.0,1,2024-08-11,84.75,False,False,False,competitor
S-5521a1,A-b7b7b7,2024-11-04,0,Pro,45,2205,26460,False,False,False,False,annual,True,1,338,49.0,12.0,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,2024,6,30,6,False,64.0,13113.0,0.0,0.0,0.0,17.0,99.0,5.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-206227,A-4e960a,2024-07-10,0,Enterprise,12,2388,28656,False,False,True,False,monthly,True,1,455,199.0,12.0,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,2024,1,17,2,False,91.0,33815.0,4.0,0.0,0.0,29.166666666666668,83.16666666666667,4.0,6.0,0.0,0,,0.0,False,False,False,no_churn
S-eac553,A-ac9111,2024-09-06,0,Basic,28,532,6384,False,False,False,False,annual,True,1,397,19.0,12.0,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,2023,8,12,5,True,31.0,5476.0,3.0,0.0,0.0,24.666666666666668,89.66666666666667,5.0,3.0,0.0,1,2024-06-25,0.0,False,True,False,budget
S-26191b,A-cbbe12,2023-07-21,2024-10-23 00:00:00,Pro,40,0,0,True,False,False,True,annual,True,0,460,0.0,0.0,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,2023,3,22,2,False,49.0,16377.0,1.0,0.0,0.0,38.0,74.5,4.25,6.0,0.0,0,,0.0,False,False,False,no_churn
S-8c8315,A-34ea2f,2024-11-19,0,Pro,8,0,0,True,True,False,False,annual,True,1,323,0.0,0.0,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,2024,8,15,3,True,52.0,15982.0,0.0,0.0,0.0,35.25,65.625,3.8,8.0,0.0,2,2024-10-19,1.85,False,True,False,unknown
S-7af0d5,A-c4ea60,2023-04-11,0,Basic,48,912,10944,False,False,True,False,annual,False,1,911,19.0,12.0,Company_18,FinTech,DE,2023-03-09,other,Enterprise,18,False,True,2023,3,9,3,False,42.0,12208.0,4.0,1.0,0.023809523809523808,36.0,59.0,3.6,5.0,0.0,0,,0.0,False,False,False,no_churn
S-b45a45,A-bcbe98,2024-09-09,0,Pro,46,2254,27048,False,False,False,False,annual,True,1,394,49.0,12.0,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,2024,7,29,0,True,61.0,16097.0,10.0,3.0,0.04918032786885246,38.285714285714285,61.57142857142857,4.0,7.0,1.0,1,2024-11-25,0.0,False,False,False,competitor
S-639d60,A-84ebe4,2024-01-25,0,Enterprise,18,0,0,True,False,False,False,annual,True,1,622,0.0,0.0,Company_68,FinTech,US,2023-03-12,ads,Pro,18,True,True,2023,3,12,6,True,58.0,28875.0,6.0,1.0,0.017241379310344827,29.5,135.5,4.0,4.0,0.0,2,2024-01-20,0.0,False,False,False,budget
S-aaeb34,A-90a8c8,2024-09-21,0,Enterprise,28,5572,66864,False,True,False,False,annual,False,1,382,199.0,12.0,Company_249,FinTech,AU,2024-08-24,organic,Pro,15,False,False,2024,8,24,5,True,66.0,23387.0,2.0,0.0,0.0,45.0,29.5,3.25,4.0,0.0,1,2024-08-29,0.0,False,False,False,support
S-bef342,A-4814a3,2024-11-26,0,Enterprise,87,17313,207756,False,False,False,False,annual,True,1,316,199.0,12.0,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,2024,9,17,1,True,45.0,13838.0,0.0,0.0,0.0,18.75,97.0,4.0,4.0,1.0,1,2024-11-25,0.0,False,False,False,pricing
S-162d54,A-922109,2024-11-08,0,Basic,11,209,2508,False,False,False,False,monthly,True,1,334,19.0,12.0,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,2024,1,26,4,True,52.0,13679.0,3.0,0.0,0.0,25.333333333333332,127.0,3.0,3.0,0.0,2,2024-12-17,0.0,False,True,True,support
S-cf44af,A-3be56b,2024-03-08,0,Pro,17,833,9996,False,False,False,False,annual,True,1,579,49.0,12.0,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,2023,10,26,3,True,45.0,12160.0,1.0,1.0,0.022222222222222223,40.25,74.0,3.5,4.0,0.0,2,2024-06-20,0.0,False,True,False,competitor
S-2c3d7d,A-c62e55,2024-12-31,0,Pro,14,686,8232,False,False,False,False,annual,True,1,281,49.0,12.0,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,2023,2,8,2,False,32.0,6285.0,2.0,0.0,0.0,27.5,101.25,4.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-92795b,A-e36807,2024-06-01,0,Basic,81,1539,18468,False,False,False,False,monthly,False,1,494,19.0,12.0,Company_164,EdTech,AU,2024-05-17,other,Pro,6,False,False,2024,5,17,4,False,42.0,15366.0,3.0,0.0,0.0,41.0,152.0,4.5,2.0,0.0,0,,0.0,False,False,False,no_churn
S-9cb1f7,A-118d55,2024-12-07,0,Pro,17,833,9996,False,False,True,False,monthly,True,1,305,49.0,12.0,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,2024,10,22,1,True,31.0,9436.0,2.0,0.0,0.0,24.2,56.8,4.333333333333333,5.0,0.0,2,2024-12-27,0.0,False,True,True,pricing
S-ee994a,A-49b828,2024-04-18,0,Pro,25,1225,14700,False,False,False,False,monthly,True,1,538,49.0,12.0,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,2023,5,5,4,False,27.0,7661.0,0.0,0.0,0.0,13.666666666666666,87.66666666666667,3.5,3.0,1.0,0,,0.0,False,False,False,no_churn
S-97df3f,A-9123ac,2024-06-07,0,Pro,9,441,5292,False,False,False,False,annual,True,1,488,49.0,12.0,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,2023,6,20,1,True,104.0,28107.0,6.0,2.0,0.019230769230769232,38.833333333333336,91.66666666666667,4.2,6.0,0.0,2,2024-10-23,0.0,True,True,False,competitor
S-c2b710,A-88c6ca,2024-11-01,0,Enterprise,5,995,11940,False,False,False,False,monthly,True,1,341,199.0,12.0,Company_179,FinTech,DE,2024-10-25,ads,Basic,5,False,True,2024,10,25,4,False,82.0,24152.0,9.0,1.0,0.012195121951219513,56.0,12.0,0.0,1.0,0.0,0,,0.0,False,False,False,no_churn
S-e768f5,A-1ac5e0,2024-11-19,0,Enterprise,33,6567,78804,False,False,False,False,annual,True,1,323,199.0,12.0,Company_126,DevTools,US,2024-10-20,event,Basic,33,False,True,2024,10,20,6,False,72.0,20757.0,2.0,2.0,0.027777777777777776,40.42857142857143,76.0,3.8,7.0,0.0,0,,0.0,False,False,False,no_churn
S-6aa20b,A-a6d261,2024-01-11,0,Enterprise,9,0,0,True,False,False,False,monthly,True,1,636,0.0,0.0,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,False,2023,11,29,2,True,45.0,15825.0,4.0,1.0,0.022222222222222223,40.0,63.25,4.666666666666667,4.0,1.0,1,2024-03-10,99.94,False,True,False,unknown
S-feea3a,A-82d8a6,2024-12-17,2024-12-22 00:00:00,Basic,5,95,1140,False,False,True,True,monthly,True,0,5,19.0,12.0,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,2024,11,28,3,True,22.0,5013.0,3.0,0.0,0.0,42.2,112.0,3.5,5.0,0.0,1,2024-12-29,0.0,False,False,False,features
S-f86bcf,A-592832,2024-12-02,2024-12-03 00:00:00,Pro,44,2156,25872,False,False,False,True,annual,False,0,1,49.0,12.0,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,2024,9,25,2,True,41.0,11739.0,2.0,0.0,0.0,32.666666666666664,80.66666666666667,5.0,3.0,0.0,1,2024-10-04,22.66,False,False,False,support
S-6608d9,A-c9bb3e,2024-10-26,0,Enterprise,18,3582,42984,False,False,False,False,annual,True,1,347,199.0,12.0,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,2024,3,24,6,True,43.0,13440.0,2.0,1.0,0.023255813953488372,27.714285714285715,86.14285714285714,4.2,7.0,1.0,2,2024-10-03,0.0,False,False,False,pricing
S-f5efe4,A-313be3,2023-11-25,0,Enterprise,47,0,0,True,False,False,False,annual,True,1,683,0.0,0.0,Company_136,EdTech,US,2023-11-15,partner,Enterprise,47,True,False,2023,11,15,2,True,62.0,22219.0,6.0,0.0,0.0,22.5,80.25,5.0,4.0,1.0,2,2024-03-23,43.03,False,True,False,competitor
S-32b223,A-2edab2,2023-11-28,0,Pro,17,833,9996,False,False,False,False,annual,True,1,680,49.0,12.0,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,2023,11,17,4,True,43.0,19260.0,2.0,0.0,0.0,30.0,102.25,3.0,4.0,0.0,2,2024-06-23,168.73,False,False,False,features
S-155e15,A-b07b56,2024-12-02,0,Pro,30,1470,17640,False,False,False,False,monthly,True,1,310,49.0,12.0,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,2024,11,8,4,True,48.0,11538.0,3.0,1.0,0.020833333333333332,31.25,93.75,3.0,4.0,0.0,1,2024-12-24,0.0,False,False,False,budget
S-a6010b,A-5a92e7,2024-10-14,0,Basic,6,0,0,True,False,False,False,monthly,True,1,359,0.0,0.0,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,2024,6,11,1,True,53.0,22814.0,3.0,0.0,0.0,45.0,86.14285714285714,4.4,7.0,0.0,2,2024-11-11,0.0,False,True,False,budget
S-e60306,A-f45426,2024-12-10,0,Enterprise,46,9154,109848,False,False,False,False,annual,True,1,302,199.0,12.0,Company_172,HealthTech,US,2024-08-05,organic,Basic,9,False,False,2024,8,5,0,True,46.0,19339.0,7.0,1.0,0.021739130434782608,17.0,69.0,4.0,3.0,0.0,2,2024-11-13,47.17,False,False,False,competitor
S-6bde88,A-157070,2024-09-18,0,Pro,49,0,0,True,False,False,False,annual,True,1,385,0.0,0.0,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,2023,11,9,3,True,28.0,12830.0,3.0,0.0,0.0,42.333333333333336,118.0,3.0,3.0,1.0,2,2024-12-27,0.0,False,False,False,features
S-6ca5ab,A-55f257,2024-07-31,0,Basic,14,0,0,True,False,False,False,annual,True,1,434,0.0,0.0,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,2023,12,21,3,False,44.0,10845.0,3.0,0.0,0.0,43.166666666666664,114.5,5.0,6.0,0.0,0,,0.0,False,False,False,no_churn
S-eafea7,A-cbd1a3,2024-11-29,0,Enterprise,28,5572,66864,False,False,False,False,monthly,True,1,313,199.0,12.0,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,2024,11,25,0,False,63.0,18013.0,6.0,0.0,0.0,34.5,81.75,4.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-55db9e,A-8ae05d,2024-08-19,0,Basic,86,1634,19608,False,False,False,False,annual,False,1,415,19.0,12.0,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024,4,6,5,True,36.0,11408.0,5.0,0.0,0.0,47.0,48.0,4.0,1.0,0.0,1,2024-08-30,0.0,False,False,False,unknown
S-be079b,A-6da850,2024-04-29,0,Basic,5,0,0,True,False,True,False,monthly,False,1,527,0.0,0.0,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,2023,10,7,5,True,69.0,17519.0,7.0,1.0,0.014492753623188406,49.0,76.4,4.0,5.0,0.0,3,2024-10-25,0.0,False,False,False,budget
S-bd5207,A-7cfe77,2024-12-05,0,Basic,69,1311,15732,False,False,False,False,annual,True,1,307,19.0,12.0,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,2024,7,10,2,True,45.0,14524.0,2.0,0.0,0.0,30.714285714285715,105.57142857142857,3.5,7.0,0.0,2,2024-12-19,0.0,False,False,True,features
S-f74bdd,A-c16101,2024-09-14,0,Enterprise,14,2786,33432,False,False,False,False,annual,True,1,389,199.0,12.0,Company_139,EdTech,IN,2024-09-06,other,Basic,7,False,False,2024,9,6,4,True,38.0,18529.0,0.0,1.0,0.02631578947368421,28.0,82.0,5.0,4.0,1.0,2,2024-12-19,0.0,True,False,True,features
S-b3071c,A-cab532,2023-11-03,2024-12-14 00:00:00,Pro,31,1519,18228,False,False,False,True,monthly,True,0,407,49.0,12.0,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,2023,4,3,0,True,11.0,1573.0,0.0,0.0,0.0,32.0,175.0,4.0,1.0,0.0,1,2024-07-10,0.0,False,True,False,support
S-ed1026,A-9a532a,2024-09-21,0,Enterprise,11,2189,26268,False,False,False,False,annual,True,1,382,199.0,12.0,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,2024,7,6,5,False,27.0,10457.0,0.0,0.0,0.0,57.5,128.5,0.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-8cfa7f,A-d922bf,2024-08-12,0,Enterprise,15,0,0,True,False,False,False,annual,True,1,422,0.0,0.0,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,2023,9,8,4,True,52.0,13921.0,2.0,1.0,0.019230769230769232,39.142857142857146,101.14285714285714,3.3333333333333335,7.0,1.0,1,2024-12-06,11.13,False,False,True,support
S-2dbf11,A-e888d1,2024-05-25,0,Pro,14,686,8232,False,False,False,False,annual,True,1,501,49.0,12.0,Company_102,Cybersecurity,US,2023-03-28,other,Pro,14,False,False,2023,3,28,1,True,57.0,16858.0,5.0,0.0,0.0,43.0,104.0,4.0,5.0,1.0,3,2024-11-29,6.38,False,False,False,budget
S-4311fb,A-2b9d3e,2024-11-12,0,Pro,14,686,8232,False,False,False,False,monthly,True,1,330,49.0,12.0,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,2023,6,4,6,False,79.0,25895.0,7.0,1.0,0.012658227848101266,34.666666666666664,79.33333333333333,5.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-5d729e,A-4a267b,2024-05-09,0,Enterprise,29,5771,69252,False,False,False,False,monthly,True,1,517,199.0,12.0,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,2024,5,5,6,True,49.0,19017.0,2.0,0.0,0.0,16.25,105.0,4.333333333333333,4.0,0.0,1,2024-06-17,64.54,False,False,False,support
S-50e517,A-e7a1e2,2024-10-28,0,Basic,12,228,2736,False,False,False,False,annual,True,1,345,19.0,12.0,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,2024,6,23,6,True,87.0,28946.0,6.0,0.0,0.0,45.0,37.0,4.0,1.0,0.0,3,2024-12-11,6.2,True,True,False,budget
S-814624,A-671f31,2024-12-28,0,Enterprise,82,0,0,True,False,True,False,annual,True,1,284,0.0,0.0,Company_137,DevTools,US,2024-11-24,ads,Basic,59,False,False,2024,11,24,6,False,38.0,12068.0,6.0,0.0,0.0,33.0,78.0,4.2,7.0,0.0,0,,0.0,False,False,False,no_churn
S-f2d47e,A-6dee43,2024-05-27,0,Enterprise,54,0,0,True,False,False,False,monthly,True,1,499,0.0,0.0,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,2023,8,12,5,True,77.0,20713.0,0.0,0.0,0.0,44.2,48.8,4.333333333333333,5.0,0.0,1,2024-01-14,143.8,False,False,False,pricing
S-a405f7,A-0b0d6d,2024-12-30,0,Pro,22,1078,12936,False,False,False,False,annual,True,1,282,49.0,12.0,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,2024,12,30,0,True,30.0,7786.0,1.0,0.0,0.0,31.4,90.4,4.0,5.0,1.0,1,2024-12-31,0.0,False,False,False,competitor
S-0c46bb,A-c45b23,2024-04-09,0,Basic,12,228,2736,False,False,False,False,annual,True,1,547,19.0,12.0,Company_75,FinTech,UK,2023-12-08,partner,Basic,5,False,False,2023,12,8,4,True,50.0,19635.0,9.0,2.0,0.04,36.666666666666664,51.666666666666664,3.0,3.0,0.0,1,2024-03-24,0.0,True,False,False,support
S-8b486a,A-59f724,2024-06-12,0,Pro,77,0,0,True,False,False,False,annual,False,1,483,0.0,0.0,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,2023,11,3,4,False,30.0,10621.0,0.0,0.0,0.0,19.25,94.5,4.25,4.0,0.0,0,,0.0,False,False,False,no_churn
S-ddb09e,A-cc1d8d,2024-12-10,0,Enterprise,8,1592,19104,False,False,False,False,monthly,False,1,302,199.0,12.0,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,2024,12,8,6,True,41.0,12875.0,8.0,0.0,0.0,30.2,99.2,4.5,5.0,0.0,2,2024-12-19,217.22,False,False,False,features
S-561e21,A-87aa7b,2024-08-29,0,Pro,24,0,0,True,True,False,False,annual,True,1,405,0.0,0.0,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,2024,5,16,3,True,8.0,2440.0,0.0,0.0,0.0,27.333333333333332,72.66666666666667,0.0,3.0,1.0,3,2024-12-26,136.0,False,True,True,budget
S-8b1c37,A-acb7f7,2024-03-28,0,Pro,32,0,0,True,False,False,False,monthly,False,1,559,0.0,0.0,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,2024,1,6,5,True,46.0,13375.0,5.0,0.0,0.0,41.0,91.0,3.5,3.0,0.0,1,2024-03-21,0.0,False,True,False,competitor
S-fc6cb4,A-34d880,2024-08-11,2024-09-18 00:00:00,Basic,41,779,9348,False,False,False,True,monthly,False,0,38,19.0,12.0,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,2024,4,11,3,True,19.0,8815.0,0.0,0.0,0.0,52.2,90.8,3.0,5.0,0.0,1,2024-12-20,10.4,False,False,False,unknown
S-13dfe7,A-956988,2024-12-15,0,Pro,2,98,1176,False,False,False,False,annual,True,1,297,49.0,12.0,Company_14,EdTech,UK,2024-11-30,ads,Enterprise,1,False,False,2024,11,30,5,True,32.0,9730.0,2.0,0.0,0.0,50.5,118.0,3.0,2.0,0.0,2,2024-12-30,0.0,True,True,True,budget
S-14d060,A-bcf664,2024-12-12,0,Pro,47,2303,27636,False,False,False,False,annual,True,1,300,49.0,12.0,Company_248,DevTools,US,2023-05-19,other,Pro,5,False,False,2023,5,19,4,True,34.0,5182.0,1.0,0.0,0.0,36.0,110.6,4.0,5.0,1.0,3,2024-10-04,75.32,True,False,False,competitor
S-43f9f8,A-712f1c,2024-01-03,0,Basic,24,456,5472,False,False,False,False,monthly,True,1,644,19.0,12.0,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,2023,12,16,5,True,25.0,3557.0,1.0,0.0,0.0,41.666666666666664,88.83333333333333,4.0,6.0,0.0,1,2024-10-24,68.99,False,False,False,budget
S-8c41e8,A-c16101,2024-09-23,0,Basic,16,304,3648,False,True,False,False,annual,True,1,380,19.0,12.0,Company_139,EdTech,IN,2024-09-06,other,Basic,7,False,False,2024,9,6,4,True,86.0,29092.0,6.0,3.0,0.03488372093023256,28.0,82.0,5.0,4.0,1.0,2,2024-12-19,0.0,True,False,True,features
S-0a9660,A-c7e58b,2024-04-04,0,Enterprise,10,1990,23880,False,False,False,False,monthly,True,1,552,199.0,12.0,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,2023,6,25,6,False,35.0,14322.0,2.0,0.0,0.0,30.6,98.4,3.5,5.0,0.0,0,,0.0,False,False,False,no_churn
S-9c85b0,A-78f02b,2024-11-19,0,Enterprise,11,2189,26268,False,False,False,False,annual,True,1,323,199.0,12.0,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,2024,11,17,6,True,47.0,10172.0,1.0,0.0,0.0,45.75,55.0,4.0,4.0,0.0,2,2024-12-09,0.0,False,False,False,budget
S-f09b6c,A-0f6450,2024-12-27,0,Basic,28,532,6384,False,False,False,False,monthly,True,1,285,19.0,12.0,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,2024,12,27,4,True,58.0,11861.0,4.0,0.0,0.0,29.75,81.625,3.8333333333333335,8.0,1.0,2,2024-12-30,0.0,False,False,True,competitor
S-a1e688,A-2f6a32,2024-11-10,0,Basic,47,893,10716,False,False,False,False,annual,True,1,332,19.0,12.0,Company_160,HealthTech,US,2024-08-26,organic,Basic,19,False,False,2024,8,26,0,False,13.0,5601.0,2.0,0.0,0.0,41.0,72.0,3.5,2.0,0.0,0,,0.0,False,False,False,no_churn
S-0b62cc,A-a09355,2024-11-11,0,Enterprise,17,3383,40596,False,False,False,False,monthly,True,1,331,199.0,12.0,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,2024,8,10,5,True,19.0,6118.0,5.0,2.0,0.10526315789473684,32.6,66.6,4.0,5.0,0.0,2,2024-10-18,135.11,False,True,False,support
S-e41941,A-aa9511,2024-12-12,0,Enterprise,30,5970,71640,False,False,False,False,monthly,False,1,300,199.0,12.0,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,2023,10,10,1,True,38.0,6088.0,1.0,0.0,0.0,56.5,98.5,4.0,2.0,0.0,1,2023-10-17,0.0,False,False,False,competitor
S-b7deea,A-65aeb5,2024-03-22,2024-12-03 00:00:00,Enterprise,63,12537,150444,False,False,False,True,monthly,True,0,256,199.0,12.0,Company_120,DevTools,US,2024-01-25,partner,Pro,9,False,False,2024,1,25,3,True,21.0,8551.0,0.0,0.0,0.0,42.5,159.5,5.0,2.0,0.0,2,2024-12-02,0.0,True,True,False,budget
S-b81c97,A-0b0d6d,2024-12-31,0,Pro,18,882,10584,False,False,False,False,monthly,True,1,281,49.0,12.0,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,2024,12,30,0,True,65.0,22042.0,2.0,1.0,0.015384615384615385,31.4,90.4,4.0,5.0,1.0,1,2024-12-31,0.0,False,False,False,competitor
S-462547,A-e2cd1b,2024-12-07,0,Basic,119,2261,27132,False,False,False,False,annual,True,1,305,19.0,12.0,Company_121,DevTools,US,2024-02-04,other,Enterprise,15,False,False,2024,2,4,6,False,68.0,24197.0,4.0,0.0,0.0,37.8,76.0,4.0,5.0,0.0,0,,0.0,False,False,False,no_churn
S-38ac0c,A-794a0b,2024-07-05,0,Enterprise,31,6169,74028,False,False,False,False,monthly,True,1,460,199.0,12.0,Company_168,HealthTech,DE,2023-06-02,organic,Basic,23,False,False,2023,6,2,4,True,55.0,13448.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-09-09,0.0,False,False,True,budget
S-4704e5,A-6dee43,2024-03-15,0,Basic,3,57,684,False,False,False,False,monthly,True,1,572,19.0,12.0,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,2023,8,12,5,True,57.0,16663.0,0.0,1.0,0.017543859649122806,44.2,48.8,4.333333333333333,5.0,0.0,1,2024-01-14,143.8,False,False,False,pricing
S-8b349c,A-32728c,2023-07-01,2024-04-07 00:00:00,Basic,20,380,4560,False,False,False,True,annual,True,0,281,19.0,12.0,Company_54,DevTools,US,2023-01-03,event,Pro,20,False,True,2023,1,3,1,True,48.0,13496.0,3.0,1.0,0.020833333333333332,34.5,61.5,3.5,2.0,0.0,3,2024-07-19,7.58,True,True,False,budget
S-33472f,A-f03140,2024-03-31,0,Enterprise,27,5373,64476,False,False,False,False,monthly,True,1,556,199.0,12.0,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,2023,11,22,2,True,29.0,7933.0,0.0,0.0,0.0,36.0,113.14285714285714,3.6666666666666665,7.0,0.0,1,2024-10-03,0.0,False,False,False,competitor
